city,state,latitude,longitude,population,source_name
MULLINVILLE,KS,37.58613,-99.47567,255,Mullinville
MUNCIE,IN,40.19338,-85.38636,70087,Muncie
MUNCY,PA,41.20564,-76.78552,2433,Muncy
MURDO,SD,43.88832,-100.71291,458,Murdo
MURFREESBORO,TN,35.84562,-86.39027,165430,Murfreesboro
MURRAY,KY,36.61033,-88.31476,18954,Murray
MUSCATINE,IA,41.42447,-91.04321,23968,Muscatine
MUSKEGON,MI,43.23418,-86.24839,38401,Muskegon
MUSKOGEE,OK,35.74788,-95.36969,38456,Muskogee
MYERSTOWN,PA,40.37454,-76.30273,3140,Myerstown
MYTON,UT,40.1944,-110.06182,639,Myton
NACOGDOCHES,TX,31.60351,-94.65549,33894,Nacogdoches
NAMPA,ID,43.54072,-116.56346,89839,Nampa
NANTY GLO,PA,40.47229,-78.83336,2901,Nanty Glo
NAPERVILLE,IL,41.78586,-88.14729,147100,Naperville
NAPOLEON,OH,41.39227,-84.12522,8595,Napoleon
NASHVILLE,IL,38.34366,-89.38064,3132,Nashville
NASHVILLE,TN,36.16589,-86.78444,689447,Nashville
NATALIA,TX,29.18968,-98.86253,1490,Natalia
NATCHEZ,MS,31.56017,-91.40329,15128,Natchez
NATCHITOCHES,LA,31.76072,-93.08627,18365,Natchitoches
NATICK,MA,42.28343,-71.3495,32276,Natick
NATRONA HEIGHTS,PA,40.6234,-79.72977,10927,Natrona Heights
NAVASOTA,TX,30.38798,-96.08773,7476,Navasota
NECEDAH,WI,44.02608,-90.07402,921,Necedah
NEDERLAND,TX,29.97438,-93.9924,17196,Nederland
NEELYVILLE,MO,36.56172,-90.50622,471,Neelyville
NEENAH,WI,44.18582,-88.46261,25792,Neenah
NEILLSVILLE,WI,44.55996,-90.59625,2409,Neillsville
NELSON,MO,39.16672,-90.78096,1986,Elsberry
NEOLA,IA,41.44888,-95.61556,862,Neola
NEOSHO,MO,36.86896,-94.368,12156,Neosho
NEPHI,UT,39.71023,-111.83632,5560,Nephi
NEVADA,IA,42.02277,-93.45243,6831,Nevada
NEVADA,MO,37.83921,-94.35467,8253,Nevada
NEW ALBANY,MS,34.49427,-89.00784,8830,New Albany
NEW ALEXANDRIA,PA,40.39868,-79.42198,560,New Alexandria
NEW AUGUSTA,MS,31.20263,-89.03668,641,New Augusta
NEW BADEN,IL,38.53505,-89.70065,3313,New Baden
NEW BALTIMORE,MI,42.68114,-82.73686,12354,New Baltimore
NEW BERLIN,IL,39.72533,-89.91066,1350,New Berlin
NEW BERLIN,WI,42.9764,-88.10842,39825,New Berlin
NEW BERN,NC,35.10849,-77.04411,30070,New Bern
NEW BOSTON,MI,42.16254,-83.40299,0,New Boston
NEW BOSTON,TX,33.45984,-94.41548,4688,New Boston
NEW BRAUNFELS,TX,29.703,-98.12445,70543,New Braunfels
NEW CARLISLE,OH,39.93617,-84.02549,5693,New Carlisle
NEW CASTLE,DE,39.65948,-75.56359,5382,New Castle
NEW CHURCH,VA,37.97901,-75.53104,205,New Church
NEW CONCORD,OH,39.99368,-81.73402,2343,New Concord
NEW CUMBERLAND,PA,40.23231,-76.8847,7295,New Cumberland
NEW DEAL,TX,33.73731,-101.83656,804,New Deal
NEW FLORENCE,MO,38.91032,-91.44822,728,New Florence
NEW HAMPTON,IA,43.05914,-92.31768,3452,New Hampton
NEW HAMPTON,NH,43.60563,-71.65424,351,New Hampton
NEW HAMPTON,NY,41.41093,-74.4071,0,New Hampton
NEW HAVEN,CT,41.30815,-72.92816,130322,New Haven
NEW HAVEN,IN,41.0706,-85.01441,15709,New Haven
NEW HOLSTEIN,WI,43.94999,-88.08426,3216,New Holstein
NEW IBERIA,LA,30.00354,-91.81873,30754,New Iberia
NEW LENOX,IL,41.51198,-87.96561,25800,New Lenox
NEW LISBON,WI,43.87914,-90.16541,2486,New Lisbon
NEW LONDON,MO,39.58532,-91.40098,969,New London
NEW LONDON,WI,44.39276,-88.73983,7172,New London
NEW MADRID,MO,36.58645,-89.52785,3011,New Madrid
NEW MARTINSVILLE,WV,39.64452,-80.8576,5218,New Martinsville
NEW MILFORD,PA,41.87258,-75.72713,866,New Milford
NEW ORLEANS,LA,29.95465,-90.07507,362701,New Orleans
NEW PARIS,IN,41.50033,-85.82805,1494,New Paris
NEW PARIS,OH,40.12839,-83.95966,2089,Saint Paris
NEW PHILADELPHIA,OH,40.48979,-81.44567,17484,New Philadelphia
NEW PRAGUE,MN,44.5433,-93.57607,7582,New Prague
NEW RICHMOND,WI,45.12302,-92.53659,8821,New Richmond
NEW SALEM,ND,46.845,-101.41125,896,New Salem
NEW SPRINGFIELD,OH,40.91728,-80.60618,0,New Springfield
NEW STANTON,PA,40.21924,-79.60948,2129,New Stanton
NEW TOWN,ND,47.98085,-102.49018,2521,New Town
NEW ULM,MN,44.31246,-94.46053,13327,New Ulm
NEW UNDERWOOD,SD,44.09332,-102.83628,672,New Underwood
NEW VIRGINIA,IA,41.18222,-93.72883,485,New Virginia
NEW YORK MILLS,MN,46.51802,-95.37615,1225,New York Mills
NEWARK,DE,39.68372,-75.74966,33817,Newark
NEWARK,NJ,40.73566,-74.17237,281944,Newark
NEWBERRY,MI,46.355,-85.50956,1455,Newberry
NEWBERRY,SC,34.27458,-81.61872,10331,Newberry
NEWBURG,MD,38.37735,-76.95331,0,Newburg
NEWBURG,MO,37.91421,-91.90266,452,Newburg
NEWBURG,PA,40.13731,-77.55471,340,Newburg
NEWBURGH,NY,41.50343,-74.01042,28290,Newburgh
NEWCASTLE,OK,35.24729,-97.59976,9438,Newcastle
NEWCASTLE,WY,43.8547,-104.20494,3534,Newcastle
NEWCOMERSTOWN,OH,40.27229,-81.60595,3794,Newcomerstown
NEWFIELD,NJ,39.54688,-75.02636,1534,Newfield
NEWKIRK,OK,36.88225,-97.05337,2253,Newkirk
NEWNAN,GA,33.38067,-84.79966,37291,Newnan
NEWPORT,AR,35.6048,-91.2818,7767,Newport
NEWPORT,ME,44.83534,-69.27394,1776,Newport
NEWPORT,MI,42.00227,-83.30854,0,Newport
NEWPORT,NC,34.78655,-76.85911,4723,Newport
NEWPORT,TN,35.96704,-83.18766,6834,Newport
NEWPORT NEWS,VA,36.98038,-76.42975,186247,Newport News
NEWTON,IA,41.69971,-93.04798,15125,Newton
NEWTON,KS,38.04668,-97.34504,19216,Newton
NEWTON,MS,32.32126,-89.16339,3356,Newton
NEWTON,NC,34.23556,-77.94604,115933,Wilmington
NEWTON FALLS,OH,41.18839,-80.97815,4654,Newton Falls
NEWTON LOWER FALLS,MA,42.32926,-71.25367,1246,Newton Lower Falls
NIAGARA FALLS,NY,43.0945,-79.05671,48916,Niagara Falls
NICHOLASVILLE,KY,37.88063,-84.573,29754,Nicholasville
NICHOLS,NY,42.02174,-76.36688,485,Nichols
NILES,MI,41.82977,-86.25418,11333,Niles
NINNEKAH,OK,34.94785,-97.92393,1036,Ninnekah
NIOTA,TN,35.51341,-84.54521,718,Niota
NITRO,WV,38.41481,-81.84402,6763,Nitro
NIXON,TX,29.26746,-97.76444,2465,Nixon
NOGALES,AZ,31.34038,-110.93425,20252,Nogales
NOKOMIS,FL,27.11922,-82.44426,3167,Nokomis
NORFOLK,NE,42.02834,-97.417,24366,Norfolk
NORFOLK,VA,36.84681,-76.28522,238005,Norfolk
NORMAL,IL,40.5142,-88.99063,54373,Normal
NORMAN,OK,35.22257,-97.43948,128026,Norman
NORTH AUGUSTA,SC,33.5018,-81.96512,22522,North Augusta
NORTH BALTIMORE,OH,41.18283,-83.67827,3545,North Baltimore
NORTH BEND,WA,47.49566,-121.78678,6679,North Bend
NORTH BERGEN,NJ,40.80427,-74.01208,63484,North Bergen
NORTH BILLERICA,MA,42.58343,-71.2845,0,North Billerica
NORTH BRANCH,MN,45.51135,-92.98022,10215,North Branch
NORTH BRUNSWICK,NJ,40.454,-74.482,43905,North Brunswick
NORTH CANTON,OH,40.87589,-81.40234,17441,North Canton
NORTH CHARLESTON,SC,32.85462,-79.97481,108304,North Charleston
NORTH CHICAGO,IL,42.32558,-87.84118,29491,North Chicago
NORTH EAST,MD,39.60011,-75.94133,3723,North East
NORTH EAST,PA,42.21561,-79.83422,4172,North East
NORTH FORT MYERS,FL,26.66729,-81.88009,39407,North Fort Myers
NORTH HAVEN,CT,41.39093,-72.85954,24093,North Haven
NORTH JACKSON,OH,41.10006,-80.85731,0,North Jackson
NORTH LAS VEGAS,NV,36.19886,-115.1175,234807,North Las Vegas
NORTH LIBERTY,IA,41.74918,-91.59795,15931,North Liberty
NORTH LIMA,OH,40.94839,-80.65896,0,North Lima
NORTH LITTLE ROCK,AR,34.76954,-92.26709,66504,North Little Rock
NORTH OXFORD,MA,42.15009,-71.86841,0,North Oxford
NORTH PLATTE,NE,41.12389,-100.76542,24194,North Platte
NORTH SALT LAKE,UT,40.84856,-111.90688,19796,North Salt Lake
NORTH SIOUX CITY,SD,42.52722,-96.48309,2731,North Sioux City
NORTH STONINGTON,CT,41.44093,-71.88118,0,North Stonington
NORTH VERNON,IN,39.00617,-85.62358,6619,North Vernon
NORTHFIELD,MN,44.4583,-93.1616,20380,Northfield
NORTHPORT,AL,33.22901,-87.57723,24772,Northport
NORTHWOOD,IA,43.44412,-93.22104,1995,Northwood
NORTHWOOD,NH,43.19425,-71.1509,3877,Northwood
NORTON,KS,39.83389,-99.89151,2841,Norton
NORWALK,OH,41.24255,-82.61573,16827,Norwalk
NORWOOD,MA,42.19454,-71.1995,28602,Norwood
NORWOOD,MO,37.10839,-92.41489,641,Norwood
NORWOOD YOUNG AMERICA,MN,44.77357,-93.92163,3677,Norwood Young America
NOTTINGHAM,MD,39.19927,-76.63719,0,Nottingham
NOWATA,OK,36.70065,-95.63803,3743,Nowata
OAK CITY,NC,35.96377,-77.30802,300,Oak City
OAK CREEK,WI,42.88585,-87.86314,35243,Oak Creek
OAK GROVE,KY,37.34421,-86.75471,7989,Oak Grove
OAK GROVE,MO,39.00501,-94.12939,7937,Oak Grove
OAKDALE,LA,30.81603,-92.66042,7710,Oakdale
OAKDALE,WI,43.95969,-90.3818,290,Oakdale
OAKES,ND,46.13858,-98.09038,1797,Oakes
OAKLAND,MS,34.05567,-89.91648,514,Oakland
OAKLEY,KS,39.13334,-100.86376,2045,Oakley
OAKWOOD,IL,40.11615,-87.77836,1532,Oakwood
OBERLIN,KS,39.81834,-100.5282,1761,Oberlin
OCALA,FL,29.1872,-82.14009,58218,Ocala
OCEAN SPRINGS,MS,30.41131,-88.82781,17636,Ocean Springs
OCILLA,GA,31.59447,-83.2513,3387,Ocilla
ODEBOLT,IA,42.31221,-95.25055,978,Odebolt
ODEM,TX,27.95057,-97.58222,2482,Odem
ODESSA,TX,31.84568,-102.36764,114428,Odessa
OELWEIN,IA,42.67332,-91.9135,6153,Oelwein
OGALLALA,NE,41.12805,-101.71962,4570,Ogallala
OGDEN,UT,41.223,-111.97383,85444,Ogden
OGILVIE,MN,45.83218,-93.42634,352,Ogilvie
OGLESBY,IL,41.29531,-89.05953,3647,Oglesby
OKAWVILLE,IL,38.43422,-89.55037,1399,Okawville
OKEECHOBEE,FL,27.24393,-80.82978,5608,Okeechobee
OKEMAH,OK,35.43259,-96.30501,3247,Okemah
OKLAHOMA CITY,OK,35.46756,-97.51643,681054,Oklahoma City
OKMULGEE,OK,35.62344,-95.96055,12244,Okmulgee
OKOLONA,MS,34.00178,-88.75533,2638,Okolona
OLATHE,KS,38.8814,-94.81913,134305,Olathe
OLIVE BRANCH,MS,34.96176,-89.82953,36010,Olive Branch
OLMITO,TX,26.02174,-97.53415,1210,Olmito
OLNEY,IL,38.73088,-88.08532,9005,Olney
OLYMPIA,WA,47.04491,-122.90169,55733,Olympia
OMAHA,NE,41.25626,-95.94043,486051,Omaha
OMAK,WA,48.41099,-119.52755,4854,Omak
OMRO,WI,44.03943,-88.74428,3553,Omro
ONALASKA,WI,43.88441,-91.23514,18468,Onalaska
ONAWA,IA,42.02665,-96.09724,2881,Onawa
ONEONTA,NY,42.45286,-75.06377,13862,Oneonta
ONTARIO,OR,44.02655,-116.96294,10999,Ontario
OOLOGAH,OK,36.44704,-95.70832,1179,Oologah
OOSTBURG,WI,43.62277,-87.79453,2964,Oostburg
OPA LOCKA,FL,25.90232,-80.25033,16565,Opa-locka
OPELIKA,AL,32.64541,-85.37828,29527,Opelika
OPELOUSAS,LA,30.53353,-92.08151,16591,Opelousas
ORANGE,MA,42.59036,-72.30981,4018,Orange
ORANGE,TX,30.09299,-93.73655,19347,Orange
ORANGE,VA,38.24541,-78.11083,4947,Orange
ORANGE GROVE,TX,27.95668,-97.93694,1334,Orange Grove
ORANGEBURG,SC,33.49182,-80.85565,13460,Orangeburg
ORD,NE,41.60334,-98.9262,2061,Ord
OREGON,OH,41.64366,-83.48688,20102,Oregon
OREM,UT,40.2969,-111.69465,94457,Orem
ORLA,TX,31.82513,-103.90881,0,Orla
ORLANDO,FL,28.53834,-81.37924,334854,Orlando
ORMOND BEACH,FL,29.28581,-81.05589,40970,Ormond Beach
ORONOCO,MN,44.16608,-92.53491,1446,Oronoco
ORRVILLE,OH,40.84367,-81.76402,8491,Orrville
ORTONVILLE,MN,45.30469,-96.44478,1815,Ortonville
ORWIGSBURG,PA,40.65481,-76.10077,3002,Orwigsburg
OSCEOLA,AR,35.70508,-89.96953,7233,Osceola
OSCEOLA,IA,41.03389,-93.7655,4972,Osceola
OSCEOLA,WI,45.32052,-92.70493,2511,Osceola
OSHKOSH,WI,44.02471,-88.54261,66555,Oshkosh
OSSEO,WI,44.57218,-91.22738,1703,Osseo
OSWEGO,IL,41.68281,-88.35146,33955,Oswego
OTEGO,NY,42.45286,-75.06377,13862,Oneonta
OTTAWA,IL,41.34559,-88.84258,18342,Ottawa
OTTAWA,KS,38.61557,-95.26775,12387,Ottawa
OTTAWA LAKE,MI,41.77362,-83.72732,0,Ottawa Lake
OTTUMWA,IA,41.02001,-92.4113,24624,Ottumwa
OVERBROOK,KS,38.78056,-95.5572,1024,Overbrook
OVERTON,NE,40.73862,-99.53761,573,Overton
OWATONNA,MN,44.08385,-93.22604,25725,Owatonna
OWENSBORO,KY,37.77422,-87.11333,59042,Owensboro
OWENSVILLE,MO,38.55811,-91.01209,14050,Washington
OXFORD,AL,33.61427,-85.83496,21249,Oxford
OXFORD,MS,34.3665,-89.51925,22314,Oxford
OZARK,AL,31.45906,-85.64049,14719,Ozark
OZARK,AR,35.48703,-93.8277,3590,Ozark
OZARK,MO,37.02089,-93.20602,19120,Ozark
OZONA,TX,30.71017,-101.20067,3225,Ozona
PACIFIC,MO,38.482,-90.74152,7161,Pacific
PACIFIC JUNCTION,IA,41.01861,-95.79917,457,Pacific Junction
PADUCAH,KY,37.08339,-88.60005,24864,Paducah
PAGE,AZ,36.91472,-111.45583,7490,Page
PAGELAND,SC,34.77321,-80.39173,2746,Pageland
PAIGE,TX,30.21021,-97.11499,0,Paige
PAINTED POST,NY,42.16202,-77.09414,1997,Painted Post
PALATINE,IL,42.1103,-88.03424,69308,Palatine
PALATKA,FL,29.64858,-81.63758,10390,Palatka
PALESTINE,AR,34.97232,-90.90262,623,Palestine
PALISADE,CO,39.11026,-108.35092,2651,Palisade
PALISADES PARK,NJ,40.84816,-73.99764,20743,Palisades Park
PALM BAY,FL,28.03446,-80.58866,119760,Palm Bay
PALMER,TX,32.43125,-96.66777,2055,Palmer
PALMETTO,FL,27.52143,-82.57232,13249,Palmetto
PALMETTO,GA,33.51789,-84.66965,4733,Palmetto
PALMYRA,MO,39.79421,-91.52321,3616,Palmyra
PALMYRA,NE,40.70445,-96.38751,559,Palmyra
PALMYRA,NJ,40.00706,-75.02823,7314,Palmyra
PAMPA,TX,35.53616,-100.95987,18177,Pampa
PANA,IL,39.38893,-89.08008,5607,Pana
PANAMA CITY,FL,30.15946,-85.65983,38286,Panama City
PANHANDLE,TX,35.3456,-101.38044,2341,Panhandle
PARACHUTE,CO,39.45192,-108.05285,1105,Parachute
PARIS,TN,36.302,-88.32671,10150,Paris
PARIS,TX,33.66094,-95.55551,24782,Paris
PARISH,NY,43.40618,-76.12576,438,Parish
PARK CITY,MT,45.63272,-108.91793,983,Park City
PARK CITY,UT,40.64606,-111.49797,8128,Park City
PARK FALLS,WI,45.9344,-90.44155,2334,Park Falls
PARK HILLS,MO,37.85422,-90.51818,8692,Park Hills
PARK RAPIDS,MN,46.92218,-95.05863,3947,Park Rapids
PARKERSBURG,IA,42.57748,-92.78686,1960,Parkersburg
PARKERSBURG,WV,39.26674,-81.56151,30991,Parkersburg
PARKMAN,OH,41.37061,-81.0651,0,Parkman
PARMA,MI,42.25837,-84.59969,760,Parma
PAROWAN,UT,37.8422,-112.828,2926,Parowan
PARSONS,KS,37.34034,-95.26108,10090,Parsons
PASCO,WA,46.23958,-119.10057,69451,Pasco
PAULDING,OH,41.13811,-84.58051,3488,Paulding
PAULS VALLEY,OK,34.74008,-97.22225,6152,Pauls Valley
PAULSBORO,NJ,39.83039,-75.24046,5989,Paulsboro
PAW PAW,MI,42.21782,-85.89112,3455,Paw Paw
PAWNEE,OK,36.33783,-96.80392,2160,Pawnee
PAYNESVILLE,MN,45.38052,-94.71195,2433,Paynesville
PAYSON,AZ,34.23087,-111.32514,15345,Payson
PEABODY,MA,42.52787,-70.92866,52504,Peabody
PEARL,MS,32.27459,-90.13203,26462,Pearl
PEARL RIVER,LA,30.37603,-89.7484,2530,Pearl River
PEARSALL,TX,28.89219,-99.09503,9980,Pearsall
PECOS,TX,31.42291,-103.49323,9517,Pecos
PECULIAR,MO,38.71918,-94.45856,4885,Peculiar
PEKIN,IL,40.56754,-89.64066,33223,Pekin
PELAHATCHIE,MS,32.31292,-89.79841,1356,Pelahatchie
PELHAM,AL,33.28567,-86.80999,22885,Pelham
PELHAM,GA,31.12802,-84.15304,3708,Pelham
PELL CITY,AL,33.58621,-86.28609,13646,Pell City
PELLA,IA,41.40805,-92.91631,10363,Pella
PELZER,SC,34.64234,-82.45596,91,Pelzer
PEMBINA,ND,48.96638,-97.24368,565,Pembina
PENDLETON,IN,39.99754,-85.74664,4219,Pendleton
PENDLETON,KY,38.46229,-85.30357,0,Pendleton
PENDLETON,OR,45.67207,-118.7886,16881,Pendleton
PENNINGTON,AL,32.20709,-88.05613,210,Pennington
PENNS GROVE,NJ,39.72956,-75.46797,4945,Penns Grove
PENNSAUKEN,NJ,39.95622,-75.05795,36332,Pennsauken
PENSACOLA,FL,30.42131,-87.21691,53724,Pensacola
PEORIA,IL,40.69365,-89.58899,115070,Peoria
PEOSTA,IA,42.45056,-90.85041,1618,Peosta
PEOTONE,IL,41.33226,-87.78532,4120,Peotone
PERCIVAL,IA,40.74889,-95.81361,87,Percival
PERHAM,MN,46.5944,-95.57254,3278,Perham
PERKINS,OK,35.97394,-97.03364,2857,Perkins
PERRY,FL,30.11766,-83.58274,7055,Perry
PERRY,GA,32.45821,-83.73157,15457,Perry
PERRY,IA,41.8386,-94.10718,8089,Perry
PERRY,MI,42.82642,-84.21941,2100,Perry
PERRY,OK,36.28949,-97.2881,5097,Perry
PERRYOPOLIS,PA,40.08702,-79.7506,1728,Perryopolis
PERRYSBURG,OH,41.557,-83.62716,21423,Perrysburg
PERRYTON,TX,36.40003,-100.80265,9252,Perryton
PERRYVILLE,MD,39.56011,-76.07134,4437,Perryville
PERRYVILLE,MO,37.72422,-89.86122,8398,Perryville
PERTH AMBOY,NJ,40.50677,-74.26542,52682,Perth Amboy
PERU,IL,41.32753,-89.12897,9952,Peru
PERU,IN,40.75365,-86.06888,11060,Peru
PERU,NY,44.57838,-73.5268,1591,Peru
PESHTIGO,WI,45.05443,-87.74927,3430,Peshtigo
PETERSBURG,VA,37.22793,-77.40193,32477,Petersburg
PEVELY,MO,38.28339,-90.39512,5652,Pevely
PEWAUKEE,WI,43.08057,-88.2612,8208,Pewaukee
PFLUGERVILLE,TX,30.43937,-97.62,57122,Pflugerville
PHARR,TX,26.1948,-98.18362,76538,Pharr
PHELPS,NY,42.95756,-77.05747,1945,Phelps
PHENIX CITY,AL,32.47098,-85.00077,37570,Phenix City
PHILADELPHIA,PA,39.95238,-75.16362,1573916,Philadelphia
PHILLIPS,WI,45.69663,-90.40043,1388,Phillips
PHILLIPSBURG,KS,39.75612,-99.32399,2524,Phillipsburg
PHILLIPSBURG,NJ,40.69371,-75.19018,14515,Phillipsburg
PHOENIX,AZ,33.44838,-112.07404,1650070,Phoenix
PICAYUNE,MS,30.52556,-89.67788,10675,Picayune
PICKENS,MS,32.88374,-89.97147,1075,Pickens
PIEDMONT,SC,34.70234,-82.46457,5103,Piedmont
PIEDMONT,SD,44.23165,-103.38908,827,Piedmont
PIERCETON,IN,41.20032,-85.70554,1027,Pierceton
PIERRE,SD,44.36832,-100.35097,14091,Pierre
PIERSON,FL,29.23942,-81.46563,1772,Pierson
PILLAGER,MN,46.32997,-94.47417,453,Pillager
PILOT MOUNTAIN,NC,36.38653,-80.4695,1465,Pilot Mountain
PINCONNING,MI,43.85363,-83.96499,1271,Pinconning
PINE BLUFF,AR,34.22843,-92.0032,44772,Pine Bluff
PINE BLUFFS,WY,41.18193,-104.06912,1146,Pine Bluffs
PINE CITY,MN,45.82607,-92.96854,3078,Pine City
PINE GROVE,PA,41.15784,-80.08867,8193,Grove City
PINEHURST,GA,32.196,-83.76295,336,Pinehurst
PINETOPS,NC,35.78849,-77.63775,1319,Pinetops
PIONEER,TN,36.41758,-84.3141,0,Pioneer
PIPESTONE,MN,44.00053,-96.31753,4141,Pipestone
PITTSBORO,IN,39.86393,-86.46694,3205,Pittsboro
PITTSBURGH,PA,40.44062,-79.99589,304391,Pittsburgh
PITTSTON,PA,41.32591,-75.78936,7651,Pittston
PLAINFIELD,CT,41.67649,-71.91507,15498,Plainfield
PLAINFIELD,IL,41.62697,-88.20395,42527,Plainfield
PLAINFIELD,IN,39.70421,-86.39944,30590,Plainfield
PLAINFIELD,PA,40.20314,-77.28998,399,Plainfield
PLAINFIELD,WI,44.21386,-89.49234,834,Plainfield
PLAINS,TX,33.18871,-102.82799,1616,Plains
PLAINVIEW,MN,44.16497,-92.17156,3237,Plainview
PLAINVIEW,NE,42.34973,-97.79201,1221,Plainview
PLAINVIEW,TX,34.18479,-101.70684,20919,Plainview
PLANKINTON,SD,43.71555,-98.48509,714,Plankinton
PLANO,IL,41.66281,-88.53702,11282,Plano
PLANT CITY,FL,28.01888,-82.11469,37406,Plant City
PLAQUEMINE,LA,30.29005,-91.23497,6871,Plaquemine
PLATTE CITY,MO,39.37028,-94.78246,4833,Platte City
PLATTEVILLE,WI,42.73416,-90.47846,12572,Platteville
PLATTSBURGH,NY,44.69949,-73.45291,19806,Plattsburgh
PLEASANT HILL,NC,35.87347,-79.48169,1087,Pleasant Hill
PLEASANT VIEW,TN,36.39422,-87.03667,4295,Pleasant View
PLEASANTON,KS,38.17781,-94.71135,1175,Pleasanton
PLEASANTON,TX,28.96719,-98.47863,9829,Pleasanton
PLENTYWOOD,MT,48.77475,-104.56246,1923,Plentywood
PLOVER,WI,44.45636,-89.54401,12319,Plover
PLYMOUTH,IN,41.34366,-86.30973,10035,Plymouth
PLYMOUTH,MA,41.95844,-70.66726,7494,Plymouth
PLYMOUTH,NC,35.86683,-76.74856,3658,Plymouth
PLYMOUTH,UT,41.87548,-112.14412,413,Plymouth
PLYMOUTH,WI,43.74861,-87.97704,8505,Plymouth
POCAHONTAS,AR,36.26146,-90.97123,6438,Pocahontas
POCATELLO,ID,42.8713,-112.44553,54441,Pocatello
POLK CITY,FL,28.18251,-81.82397,1907,Polk City
POLK CITY,IA,41.77138,-93.713,4323,Polk City
POMPANO BEACH,FL,26.23786,-80.12477,107762,Pompano Beach
POOLER,GA,32.11548,-81.24706,23133,Pooler
POPLAR BLUFF,MO,36.757,-90.39289,17266,Poplar Bluff
POPLAR GROVE,IL,42.36835,-88.82205,5139,Poplar Grove
POPLARVILLE,MS,30.84019,-89.53423,2985,Poplarville
PORT ALLEN,LA,30.45214,-91.21011,5130,Port Allen
PORT BARRE,LA,30.5602,-91.95401,2119,Port Barre
PORT CLINTON,OH,41.512,-82.93769,5957,Port Clinton
PORT HURON,MI,42.97086,-82.42491,29330,Port Huron
PORT WENTWORTH,GA,32.14909,-81.16317,7637,Port Wentworth
PORTAGE,IN,41.57587,-87.17615,36738,Portage
PORTAGE,WI,43.53915,-89.46262,10382,Portage
PORTALES,NM,34.18619,-103.3344,11995,Portales
PORTERSVILLE,PA,40.92284,-80.14228,236,Portersville
PORTIA,AR,36.08646,-91.06735,420,Portia
PORTLAND,ME,43.65737,-70.2589,66881,Portland
PORTLAND,MI,42.8692,-84.90305,3923,Portland
PORTLAND,OR,45.52345,-122.67621,652503,Portland
PORTLAND,TN,36.58171,-86.51638,12323,Portland
PORTSMOUTH,NH,43.07704,-70.75766,21530,Portsmouth
PORTSMOUTH,VA,36.83543,-76.29827,96201,Portsmouth
POSEN,IL,41.6317,-87.68144,5992,Posen
POST,TX,33.19122,-101.379,5349,Post
POST FALLS,ID,47.71796,-116.95159,30453,Post Falls
POSTVILLE,IA,43.0847,-91.5682,2131,Postville
POTEAU,OK,35.05371,-94.62356,8732,Poteau
POUND,VA,37.12371,-82.60127,966,Pound
POWHATAN,VA,37.33987,-79.2478,0,Powhatan
POWHATTAN,KS,39.76167,-95.62998,77,Powhattan
POYNETTE,WI,43.39026,-89.4029,2493,Poynette
PRAIRIE DU CHIEN,WI,43.05165,-91.14124,5757,Prairie du Chien
PRAIRIE DU SAC,WI,43.28693,-89.72401,4255,Prairie du Sac
PRAIRIE HILL,TX,31.65517,-96.78888,0,Prairie Hill
PRATT,KS,37.64391,-98.73759,6849,Pratt
PRATTVILLE,AL,32.46402,-86.4597,35420,Prattville
PREMONT,TX,27.36059,-98.12362,2659,Premont
PRENTICE,WI,45.54607,-90.28654,627,Prentice
PRESCOTT,AR,33.80261,-93.38101,3133,Prescott
PRESCOTT,AZ,34.54002,-112.4685,41899,Prescott
PRESCOTT,KS,38.06364,-94.69551,262,Prescott
PRINCETON,IL,41.36809,-89.46481,7594,Princeton
PRINCETON,ME,45.22341,-67.57222,927,Princeton
PRINCETON,MN,45.56997,-93.58163,4680,Princeton
PRINCETON,NC,35.46599,-78.16055,1284,Princeton
PROSPERITY,SC,34.20931,-81.53316,1200,Prosperity
PROSSER,WA,46.2068,-119.76892,5869,Prosser
PROVIDENCE FORGE,VA,37.44181,-77.04358,0,Providence Forge
PRYOR,OK,36.30843,-95.31691,8708,Pryor
PUEBLO,CO,38.25445,-104.60914,109412,Pueblo
PULASKI,GA,32.39018,-81.95678,203,Pulaski
PULASKI,NY,43.56701,-76.1277,2310,Pulaski
PULASKI,TN,35.1998,-87.03084,7617,Pulaski
PULASKI,WI,44.67222,-88.2426,3550,Pulaski
PUNTA GORDA,FL,26.92978,-82.04537,18150,Punta Gorda
PURDY,MO,36.81729,-93.92076,1103,Purdy
PURVIS,MS,31.14324,-89.40979,2335,Purvis
PYOTE,TX,31.53486,-103.12627,124,Pyote
QUAKER CITY,OH,39.97007,-81.29928,490,Quaker City
QUANAH,TX,34.29785,-99.74037,2438,Quanah
QUARTZSITE,AZ,33.66391,-114.22995,3626,Quartzsite
QUEEN CITY,MO,40.4092,-92.56769,593,Queen City
QUEEN CITY,TX,33.14874,-94.15019,1468,Queen City
QUEENSBURY,NY,43.37729,-73.61317,27703,Queensbury
QUINTON,VA,37.53376,-77.12108,0,Quinton
QULIN,MO,36.59589,-90.24732,453,Qulin
RABUN GAP,GA,34.96049,-83.39318,0,Rabun Gap
RACELAND,LA,29.72743,-90.59898,10193,Raceland
RAEFORD,NC,34.981,-79.2242,4860,Raeford
RALEIGH,NC,35.7721,-78.63861,482295,Raleigh
RAMER,TN,35.06953,-88.62227,318,Ramer
